,reportedTests,reportedCases,specimenCases,reportedDeaths,specimenDeaths,certificateDeaths,hospitalisations,inHospital,posTests,mortCases,mortality,hospitalisationRate
2020-03-13,,207,479.0,1,16.0,16.0,,,,788.0,2.030456852791878,
2020-03-14,,264,363.0,18,22.0,21.0,,,,1052.0,2.091254752851711,
2020-03-15,,330,442.0,14,32.0,30.0,,,,1382.0,2.3154848046309695,
2020-03-16,,152,612.0,22,46.0,49.0,,,,1534.0,2.9986962190352022,
2020-03-17,,407,772.0,16,52.0,58.0,,,,1941.0,2.6790314270994333,
2020-03-18,,676,998.0,34,68.0,73.0,,,,2617.0,2.5983951089033246,
2020-03-19,,643,1048.0,45,74.0,79.0,,,,3260.0,2.2699386503067487,
2020-03-20,,714,1257.0,32,109.0,118.0,,,,3974.0,2.742828384499245,
2020-03-21,,1035,1189.0,58,131.0,141.0,,,,5009.0,2.615292473547614,
2020-03-22,,665,1375.0,36,165.0,183.0,,,,5674.0,2.9080014099400775,
2020-03-23,,967,2326.0,76,186.0,206.0,1273.0,,,6637.0,2.802470995931897,19.180352568931745
2020-03-24,,1427,2377.0,148,237.0,262.0,1720.0,,,8064.0,2.9389880952380953,21.32936507936508
2020-03-25,,1452,2691.0,191,302.0,336.0,2085.0,,,9516.0,3.173602353930223,21.910466582597728
2020-03-26,,2129,3085.0,181,360.0,410.0,1929.0,,,11645.0,3.0914555603263203,16.5650493774152
2020-03-27,,2890,3189.0,288,398.0,463.0,2227.0,7267.0,,14529.0,2.7393488884300368,15.327964760134902
2020-03-28,,2556,2814.0,292,436.0,516.0,2191.0,8278.0,,17081.0,2.55254376207482,12.827117850242962
2020-03-29,,2502,2857.0,212,507.0,585.0,2490.0,9525.0,,19571.0,2.5905676766644525,12.722906341014767
2020-03-30,,2665,4264.0,374,587.0,709.0,3190.0,11093.0,,22231.0,2.6404570194773065,14.349332013854527
2020-03-31,11896.0,3250,4513.0,403,661.0,827.0,2832.0,12597.0,27.320107599193005,25470.0,2.5952100510404397,11.118963486454653
2020-04-01,11947.0,4567,4936.0,672,767.0,920.0,3565.0,13637.0,38.22717000083703,30003.0,2.55641102556411,11.88214511882145
2020-04-02,13623.0,4522,4859.0,657,806.0,1005.0,3284.0,13875.0,33.19386331938633,34496.0,2.3365027829313547,9.519944341372913
2020-04-03,14629.0,4672,4891.0,736,839.0,1055.0,2930.0,15546.0,31.936564358466065,39122.0,2.1445733858187213,7.489392157865139
2020-04-04,16080.0,4000,4006.0,756,905.0,1145.0,2921.0,17502.0,24.875621890547265,43076.0,2.1009378772402267,6.7810381651035385
2020-04-05,13238.0,6199,3584.0,599,915.0,1216.0,2916.0,18855.0,46.827315304426655,49210.0,1.8593781751676488,5.925624872993294
2020-04-06,13775.0,4143,5260.0,567,892.0,1167.0,3046.0,19493.0,30.076225045372052,53303.0,1.6734517756974279,5.714500121944356
2020-04-07,14423.0,3888,5431.0,1105,999.0,1288.0,3150.0,20234.0,26.956943770366777,57139.0,1.748368014841002,5.512872118868024
2020-04-08,16443.0,5865,5124.0,1030,1073.0,1457.0,2967.0,20740.0,35.668673599708086,62921.0,1.705313011554171,4.715436817596669
2020-04-09,19116.0,4675,4854.0,1116,999.0,1368.0,2629.0,21005.0,24.45595312826951,67462.0,1.4808336545017935,3.897008686371587
2020-04-10,18091.0,5706,4313.0,1122,941.0,1320.0,2463.0,21280.0,31.540545022386823,72961.0,1.28973012979537,3.375776099560039
2020-04-11,18000.0,5234,3562.0,843,956.0,1359.0,2162.0,21254.0,29.07777777777778,77931.0,1.2267262065160207,2.7742490151544312
2020-04-12,14506.0,5288,3478.0,657,957.0,1369.0,2066.0,21687.0,36.4538811526265,82889.0,1.1545560930883472,2.4924899564477796
2020-04-13,14982.0,4342,4173.0,724,893.0,1226.0,2160.0,21307.0,28.981444399946604,87079.0,1.0255055753970532,2.48050620700743
2020-04-14,15994.0,5252,4296.0,1076,859.0,1252.0,2088.0,21280.0,32.83731399274728,91924.0,0.9344676036725992,2.2714416256907883
2020-04-15,18665.0,4605,5044.0,880,879.0,1274.0,1880.0,20581.0,24.671845700508975,95853.0,0.9170292009639761,1.9613366300480946
2020-04-16,21328.0,4618,5277.0,1036,840.0,1318.0,2012.0,20388.0,21.652288072018006,99828.0,0.8414472893376608,2.0154666025563968
2020-04-17,21389.0,5599,4940.0,913,818.0,1266.0,1966.0,19329.0,26.17700687269157,104713.0,0.7811828521769025,1.87751282075769
2020-04-18,21626.0,5526,4709.0,1105,799.0,1183.0,1629.0,19455.0,25.552575603440303,109204.0,0.7316581810190104,1.4917036006007107
2020-04-19,19316.0,5850,3857.0,432,766.0,1122.0,1657.0,19573.0,30.285773452060464,114389.0,0.6696448085043143,1.4485658586052854
2020-04-20,17970.0,4676,4847.0,570,783.0,1157.0,1737.0,19330.0,26.021146355036173,118098.0,0.6630086877000457,1.4708123761621703
2020-04-21,22814.0,4301,4765.0,1224,742.0,1082.0,1713.0,19139.0,18.852459016393443,120972.0,0.6133650762159839,1.416030155738518
2020-04-22,23560.0,4451,5492.0,847,729.0,1100.0,1527.0,18533.0,18.89219015280136,123971.0,0.5880407514660687,1.23173968105444
2020-04-23,28532.0,4583,5148.0,682,675.0,1037.0,1513.0,17867.0,16.062666479742045,126425.0,0.5339133873838244,1.196756970535891
2020-04-24,28760.0,5386,4948.0,1010,683.0,1002.0,1525.0,17063.0,18.72739916550765,128921.0,0.5297818043608101,1.1828949511716478
2020-04-25,29058.0,4913,3747.0,815,646.0,918.0,1255.0,16604.0,16.907564181980867,131278.0,0.49208549795091333,0.9559865323968982
2020-04-26,31610.0,4463,3471.0,364,634.0,892.0,1355.0,16555.0,14.118949699462197,133239.0,0.4758366544330114,1.0169695059254422
2020-04-27,33287.0,4310,4700.0,320,595.0,865.0,1537.0,16661.0,12.94799771682639,134884.0,0.44111977699356486,1.139497642418671
2020-04-28,45505.0,3996,4721.0,969,561.0,798.0,1517.0,15876.0,8.781452587627733,135630.0,0.413625304136253,1.1184841111848411
2020-04-29,66793.0,4076,5429.0,769,570.0,817.0,1489.0,15520.0,6.102435883999821,135139.0,0.42178793686500565,1.1018284877052518
2020-04-30,84215.0,6032,4960.0,634,551.0,778.0,1443.0,15163.0,7.162619485839815,136649.0,0.40322285563743604,1.055990164582251
2020-05-01,74893.0,6201,4730.0,698,568.0,783.0,1263.0,14722.0,8.279812532546432,138178.0,0.4110639899260375,0.9140384142193403
2020-05-02,63559.0,4806,3230.0,584,494.0,704.0,1180.0,14379.0,7.561478311490112,138984.0,0.35543659701836183,0.8490185920681518
2020-05-03,68817.0,4339,2980.0,253,448.0,660.0,1188.0,14187.0,6.305128093349027,137124.0,0.32671158951022433,0.8663691257547913
2020-05-04,73068.0,3985,3383.0,272,484.0,673.0,1250.0,14096.0,5.453823835331472,136966.0,0.35337236978520215,0.912635252544427
2020-05-05,67444.0,4406,3676.0,726,464.0,641.0,1146.0,13722.0,6.532827234446356,137484.0,0.33749381746239565,0.8335515405428996
2020-05-06,74761.0,6111,3824.0,647,461.0,622.0,1206.0,13147.0,8.174047966185578,137730.0,0.3347128439700864,0.8756262252232629
2020-05-07,78912.0,5614,3767.0,458,461.0,629.0,1165.0,12626.0,7.1142538523925385,138669.0,0.33244632902811727,0.840130093964765
2020-05-08,77892.0,4649,3061.0,579,383.0,567.0,910.0,12053.0,5.968520515585682,137612.0,0.2783187512716914,0.661279539575037
2020-05-09,77202.0,3896,2160.0,275,378.0,538.0,943.0,12021.0,5.046501385974456,136274.0,0.2773823326533308,0.6919882002436267
2020-05-10,76942.0,3923,2323.0,217,347.0,492.0,915.0,11727.0,5.098645733149645,134909.0,0.2572104159099838,0.6782349583793521
2020-05-11,70360.0,3877,3576.0,187,308.0,427.0,1029.0,11967.0,5.5102330869812395,134444.0,0.22909166641873197,0.7653744309898545
2020-05-12,74859.0,3403,3391.0,614,320.0,441.0,983.0,11591.0,4.545879586956812,132595.0,0.24133640031675402,0.7413552547230288
2020-05-13,83472.0,3242,3310.0,447,317.0,454.0,966.0,11342.0,3.88393712861798,131232.0,0.24155693733235797,0.736100950987564
2020-05-14,85166.0,3446,2628.0,352,333.0,465.0,909.0,10920.0,4.046215625954019,130060.0,0.2560356758419191,0.6989081962171305
2020-05-15,93934.0,3560,2530.0,350,312.0,419.0,869.0,10690.0,3.789895032682522,128021.0,0.24371001632544662,0.6787948852141445
2020-05-16,93353.0,3451,2080.0,411,313.0,418.0,813.0,10237.0,3.6967210480648722,125946.0,0.2485192066441173,0.6455147444142727
2020-05-17,82141.0,3562,1832.0,67,267.0,375.0,792.0,10198.0,4.336445867471786,123658.0,0.21591809668602113,0.6404761519675234
2020-05-18,72532.0,2684,2574.0,146,293.0,405.0,848.0,10230.0,3.7004356697733414,121666.0,0.2408232373876021,0.6969901204938109
2020-05-19,88126.0,2412,3053.0,500,275.0,369.0,880.0,10012.0,2.7369902185507113,119777.0,0.2295933276004575,0.734698648321464
2020-05-20,87819.0,2472,2706.0,328,267.0,351.0,850.0,9562.0,2.814880606702422,117798.0,0.2266591962512097,0.7215742202753866
2020-05-21,107919.0,2615,2568.0,273,237.0,342.0,842.0,9292.0,2.423113631519936,115830.0,0.2046102046102046,0.7269273935940602
2020-05-22,92143.0,3287,2056.0,291,222.0,300.0,739.0,9183.0,3.5672812910367577,113731.0,0.19519743957232416,0.649778864161926
2020-05-23,92312.0,2959,1527.0,220,218.0,283.0,643.0,8813.0,3.2054337464251668,111777.0,0.19503117814935095,0.5752525116973976
2020-05-24,59633.0,2409,1364.0,379,195.0,280.0,587.0,8813.0,4.039709556789027,109723.0,0.17772025919816264,0.5349835494836999
2020-05-25,78478.0,1625,1618.0,104,201.0,275.0,602.0,8835.0,2.0706440021407273,107038.0,0.187783777723799,0.5624170855210299
2020-05-26,78099.0,2004,1657.0,131,212.0,297.0,697.0,8730.0,2.565973956132601,105046.0,0.20181634712411706,0.6635188393656112
2020-05-27,83014.0,2013,1827.0,422,197.0,280.0,712.0,8218.0,2.4248921868600477,102983.0,0.19129370867036308,0.691376246564967
2020-05-28,102734.0,1887,1758.0,343,217.0,285.0,702.0,7905.0,1.8367823700040882,98838.0,0.21955118476699245,0.7102531415042798
2020-05-29,106552.0,2095,1528.0,274,186.0,253.0,615.0,7585.0,1.9661761393498012,94732.0,0.19634336866106492,0.6491998479922307
2020-05-30,97387.0,2445,1120.0,154,163.0,219.0,568.0,7266.0,2.510602031071909,92371.0,0.17646230959933312,0.6149116064565718
2020-05-31,82324.0,1936,1082.0,60,126.0,195.0,528.0,7236.0,2.351683591662213,89968.0,0.14004979548283833,0.586875333451894
2020-06-01,71214.0,1570,1441.0,86,135.0,199.0,605.0,7246.0,2.204622686550397,87553.0,0.1541923177960778,0.6910100167898302
2020-06-02,93170.0,1613,1490.0,249,169.0,231.0,668.0,7084.0,1.7312439626489213,84760.0,0.19938650306748468,0.7881075979235489
2020-06-03,103058.0,1871,1362.0,254,155.0,201.0,634.0,6812.0,1.8154825438102817,80520.0,0.1924987580725286,0.7873820168902136
2020-06-04,101325.0,1805,1254.0,130,135.0,181.0,565.0,6573.0,1.7813964964224032,76711.0,0.17598519117206138,0.7365306149052939
2020-06-05,103390.0,1650,1125.0,258,123.0,185.0,475.0,6372.0,1.5958990231163557,73712.0,0.16686563924462774,0.6443998263512046
2020-06-06,94861.0,1557,809.0,143,111.0,150.0,406.0,6142.0,1.641348921052909,71373.0,0.15552099533437014,0.5688425595112998
2020-06-07,87428.0,1326,721.0,54,127.0,162.0,407.0,5937.0,1.5166765795854875,68776.0,0.18465743864138653,0.5917762010003489
2020-06-08,70467.0,1205,1099.0,47,123.0,161.0,412.0,5925.0,1.7100202931868818,66104.0,0.18607043446690064,0.6232603170761224
2020-06-09,95955.0,1387,1152.0,195,90.0,137.0,492.0,5730.0,1.4454692303684018,64088.0,0.14043190612907253,0.7676944201722632
2020-06-10,102530.0,1003,1191.0,164,109.0,166.0,512.0,5470.0,0.9782502682141812,61849.0,0.1762356707464955,0.8278226002037219
2020-06-11,102853.0,1266,1012.0,76,80.0,119.0,446.0,5179.0,1.2308829105616754,59669.0,0.13407296921349446,0.7474568033652316
2020-06-12,100147.0,1541,1057.0,131,80.0,134.0,392.0,5089.0,1.538738055059063,57650.0,0.13876843018213356,0.6799653078924545
2020-06-13,99072.0,1425,893.0,107,63.0,100.0,385.0,4941.0,1.4383478682170543,55624.0,0.11326046310944915,0.6921472745577448
2020-06-14,70513.0,1514,819.0,27,87.0,134.0,364.0,4908.0,2.1471218073263088,53576.0,0.16238614304912646,0.6794086904584142
2020-06-15,73151.0,1056,1045.0,29,70.0,105.0,440.0,4870.0,1.4435892879113068,51948.0,0.13475013475013475,0.8470008470008471
2020-06-16,82540.0,1279,1104.0,120,84.0,120.0,455.0,4863.0,1.5495517324933366,50815.0,0.16530552002361507,0.895404900127915
2020-06-17,87549.0,1115,1014.0,110,58.0,105.0,432.0,4719.0,1.2735725136780545,49458.0,0.11727122002507177,0.8734683974281208
2020-06-18,90959.0,1218,1028.0,67,61.0,87.0,403.0,4560.0,1.3390648533954859,48061.0,0.1269220365785148,0.8385177170678928
2020-06-19,92380.0,1346,993.0,84,52.0,86.0,336.0,4414.0,1.457025330158043,46120.0,0.11274934952298353,0.7285342584562012
2020-06-20,97545.0,1295,687.0,71,60.0,87.0,257.0,4252.0,1.3275923932543954,44456.0,0.13496490912362785,0.5780996940795393
2020-06-21,66612.0,1221,637.0,31,54.0,79.0,288.0,4222.0,1.833003062511259,43268.0,0.12480354996764352,0.6656189331607655
2020-06-22,76873.0,958,897.0,14,64.0,83.0,395.0,4281.0,1.2462112835455883,42601.0,0.15023121522968946,0.9272082814957396
2020-06-23,95674.0,874,889.0,94,64.0,96.0,362.0,4134.0,0.9135188243409913,41471.0,0.15432470883267824,0.8728991343348363
2020-06-24,104201.0,653,777.0,87,75.0,101.0,368.0,4030.0,0.626673448431397,40111.0,0.18698112737154396,0.9174540649697092
2020-06-25,118738.0,1118,717.0,99,68.0,108.0,324.0,3850.0,0.9415688322188347,39342.0,0.17284327182146306,0.8235473539728535
2020-06-26,109217.0,1006,671.0,79,41.0,79.0,339.0,3620.0,0.9211020262413361,38253.0,0.10718113612004287,0.8862050035291349
2020-06-27,102812.0,890,653.0,40,49.0,73.0,287.0,3544.0,0.8656577053262264,36698.0,0.13352226279361273,0.7820589677911602
2020-06-28,84301.0,901,446.0,31,45.0,70.0,208.0,3557.0,1.0687892195822113,35663.0,0.12618119619773996,0.5832375290917757
2020-06-29,82825.0,815,727.0,21,39.0,70.0,220.0,3748.0,0.9840024147298522,34908.0,0.11172224132004124,0.6302280279592071
2020-06-30,118165.0,689,617.0,53,47.0,80.0,295.0,3383.0,0.5830829771929082,33984.0,0.13830037664783426,0.8680555555555556
2020-07-01,127730.0,829,657.0,97,27.0,53.0,270.0,3198.0,0.6490252877162765,32942.0,0.08196223665836926,0.8196223665836926
2020-07-02,141734.0,576,607.0,41,43.0,61.0,217.0,3079.0,0.40639507810405406,31713.0,0.13559108252136348,0.6842619745845552
2020-07-03,142013.0,544,574.0,50,29.0,46.0,214.0,2942.0,0.38306352235358737,30607.0,0.09474956709249518,0.6991864606135851
2020-07-04,115818.0,624,401.0,32,33.0,52.0,202.0,2801.0,0.5387763560068384,29674.0,0.11120846532317855,0.6807306059176383
2020-07-05,93788.0,516,556.0,19,27.0,52.0,196.0,2741.0,0.5501769949247238,28864.0,0.09354212860310421,0.6790465631929046
2020-07-06,78534.0,343,709.0,11,36.0,54.0,204.0,2699.0,0.43675350803473656,28002.0,0.128562245553889,0.7285193914720377
2020-07-07,108188.0,581,604.0,54,27.0,42.0,214.0,2598.0,0.5370281362073428,27196.0,0.0992793057802618,0.7868804235917046
2020-07-08,130945.0,630,702.0,57,24.0,45.0,208.0,2454.0,0.4811180266524113,26823.0,0.08947545017335869,0.775453901502442
2020-07-09,140081.0,642,718.0,31,37.0,59.0,213.0,2344.0,0.4583062656605821,26199.0,0.14122676438031986,0.8130081300813009
2020-07-10,136245.0,512,564.0,34,21.0,44.0,176.0,2243.0,0.3757936071048479,25170.0,0.08343265792610251,0.6992451330949543
2020-07-11,126742.0,820,448.0,17,21.0,37.0,177.0,2118.0,0.6469836360480345,24565.0,0.08548748219010788,0.7205373498880521
2020-07-12,99105.0,650,370.0,9,13.0,32.0,114.0,2100.0,0.6558700368296252,23701.0,0.05485000632884688,0.4809923631914266
2020-07-13,86162.0,530,735.0,10,24.0,44.0,189.0,2112.0,0.6151203546807177,23175.0,0.1035598705501618,0.8155339805825242
2020-07-14,118687.0,398,691.0,44,21.0,42.0,185.0,1993.0,0.33533579920294554,22294.0,0.09419574773481654,0.8298196824257648
2020-07-15,138531.0,538,775.0,26,20.0,40.0,166.0,1974.0,0.3883607279237138,21717.0,0.09209375143896487,0.7643781369434084
2020-07-16,152189.0,642,706.0,24,13.0,20.0,167.0,1829.0,0.421843891477045,21141.0,0.06149188780095549,0.7899342509815052
2020-07-17,165069.0,687,581.0,26,18.0,31.0,144.0,1804.0,0.41618959344274215,20482.0,0.08788204276926082,0.7030563421540865
2020-07-18,136447.0,827,498.0,9,15.0,30.0,105.0,1776.0,0.6060961398931453,20014.0,0.074947536724293,0.524632757070051
2020-07-19,119248.0,726,444.0,11,14.0,23.0,126.0,1742.0,0.6088152421843552,19519.0,0.07172498591116348,0.6455248732004714
2020-07-20,94025.0,557,813.0,10,12.0,30.0,130.0,1734.0,0.592395639457591,19118.0,0.06276807197405586,0.6799874463856052
2020-07-21,133027.0,445,783.0,25,20.0,31.0,126.0,1634.0,0.33451855638329064,18689.0,0.10701482155278508,0.6741933757825459
2020-07-22,138204.0,560,795.0,17,17.0,34.0,158.0,1747.0,0.40519811293450264,18596.0,0.09141750914175091,0.8496450849645084
2020-07-23,142435.0,769,798.0,9,16.0,34.0,200.0,1538.0,0.5398953908800506,18247.0,0.08768564695566394,1.0960705869457992
2020-07-24,147643.0,768,774.0,32,7.0,19.0,158.0,1453.0,0.5201736621444972,18009.0,0.03886945416180798,0.8773391082236659
2020-07-25,139847.0,767,522.0,15,16.0,23.0,120.0,1400.0,0.5484565274907578,17886.0,0.08945544000894555,0.6709158000670915
2020-07-26,111801.0,745,557.0,8,16.0,32.0,109.0,1382.0,0.6663625548966468,17730.0,0.09024252679075014,0.6147772137619854
2020-07-27,93809.0,685,855.0,3,11.0,17.0,130.0,1369.0,0.7302071229839354,17600.0,0.0625,0.7386363636363636
2020-07-28,147818.0,581,842.0,21,12.0,25.0,119.0,1368.0,0.39305091396176384,17492.0,0.06860278984678711,0.6803109993139721
2020-07-29,157792.0,763,1038.0,34,12.0,28.0,132.0,1349.0,0.4835479618738593,17426.0,0.0688626190749455,0.7574888098244004
2020-07-30,198812.0,846,925.0,0,10.0,17.0,132.0,1313.0,0.4255276341468322,17696.0,0.05650994575045208,0.7459312839059674
2020-07-31,183327.0,880,676.0,20,14.0,29.0,113.0,1264.0,0.48001658239102807,18032.0,0.07763975155279502,0.6266637089618456
2020-08-01,159460.0,761,543.0,13,11.0,19.0,128.0,1288.0,0.47723567038755804,18169.0,0.06054268259122681,0.7044966701524575
2020-08-02,162585.0,744,555.0,5,10.0,16.0,93.0,1252.0,0.45760679029430756,18397.0,0.05435668859053107,0.5055172038919389
2020-08-03,154129.0,898,1041.0,1,15.0,23.0,110.0,1249.0,0.5826288368833898,18952.0,0.07914731954411143,0.5804136766568172
2020-08-04,157072.0,670,1019.0,18,14.0,26.0,126.0,1214.0,0.42655597433024345,19041.0,0.07352555012866971,0.6617299511580274
2020-08-05,167955.0,892,1061.0,14,6.0,13.0,140.0,1198.0,0.5310946384448215,19303.0,0.031083251308086826,0.7252758638553592
2020-08-06,179708.0,950,1085.0,18,9.0,21.0,100.0,1153.0,0.5286353417766598,19611.0,0.04589261128958238,0.509917903217582
2020-08-07,176250.0,871,945.0,12,13.0,23.0,117.0,1093.0,0.49418439716312057,19970.0,0.06509764646970455,0.585878818227341
2020-08-08,162578.0,758,694.0,3,14.0,22.0,141.0,1026.0,0.46623774434425325,19908.0,0.07032348804500703,0.7082579867389994
2020-08-09,164961.0,1062,615.0,5,8.0,18.0,106.0,982.0,0.6437885318347973,20320.0,0.03937007874015748,0.5216535433070866
2020-08-10,160100.0,740,1476.0,18,13.0,24.0,86.0,1086.0,0.46221111805121795,20530.0,0.06332196785192401,0.4188991719434973
2020-08-11,160333.0,1148,1339.0,13,10.0,20.0,114.0,1038.0,0.7160098045941883,21280.0,0.046992481203007516,0.5357142857142857
2020-08-12,178390.0,1009,1206.0,20,7.0,23.0,101.0,1003.0,0.5656146644991311,21751.0,0.032182428394096824,0.46434646682911135
2020-08-13,163542.0,1129,1147.0,18,9.0,22.0,130.0,1007.0,0.6903425419769845,22238.0,0.040471265401564885,0.5845849446892706
2020-08-14,171327.0,1441,1162.0,11,7.0,18.0,103.0,994.0,0.8410816742253118,22992.0,0.030445372303409886,0.44798190675017396
2020-08-15,180506.0,1077,696.0,3,12.0,23.0,99.0,973.0,0.5966560668343435,23242.0,0.05163066861715859,0.4259530160915584
2020-08-16,168144.0,1040,600.0,5,4.0,14.0,80.0,978.0,0.618517461223713,23556.0,0.016980811682798438,0.33961623365596877
2020-08-17,146264.0,713,1285.0,3,12.0,21.0,96.0,981.0,0.4874747032762676,23712.0,0.05060728744939271,0.4048582995951417
2020-08-18,157435.0,1089,1084.0,12,9.0,14.0,130.0,952.0,0.6917140407152158,24356.0,0.03695188044013795,0.533749384135326
2020-08-19,184596.0,812,1242.0,16,3.0,12.0,115.0,924.0,0.439879520683005,24608.0,0.012191157347204162,0.4673276983094929
2020-08-20,177343.0,1182,1463.0,6,8.0,16.0,98.0,909.0,0.6665050213428215,25021.0,0.03197314256024939,0.391670996363055
2020-08-21,183905.0,1033,1197.0,2,7.0,10.0,109.0,888.0,0.5617030532068188,25286.0,0.027683303013525274,0.4310685754963221
2020-08-22,178260.0,1288,827.0,18,8.0,12.0,72.0,942.0,0.7225401099517559,25807.0,0.030999341263998142,0.27899407137598325
2020-08-23,174388.0,1160,826.0,6,14.0,17.0,74.0,869.0,0.6651833841778104,26222.0,0.05339028296849973,0.2822057814049272
2020-08-24,149397.0,853,1272.0,4,6.0,9.0,91.0,875.0,0.570961933639899,26390.0,0.02273588480485032,0.3448275862068966
2020-08-25,180818.0,1184,1247.0,16,12.0,22.0,122.0,843.0,0.654802066165979,26993.0,0.044455970066313494,0.4519690290075205
2020-08-26,202697.0,1048,1350.0,16,11.0,16.0,132.0,828.0,0.5170278790509973,27278.0,0.04032553706283452,0.4839064447540143
2020-08-27,196422.0,1522,1551.0,12,8.0,12.0,152.0,839.0,0.7748622863019418,27954.0,0.028618444587536665,0.5437504471631968
2020-08-28,190325.0,1276,1626.0,9,10.0,12.0,137.0,817.0,0.6704321555234467,28350.0,0.035273368606701945,0.4832451499118166
2020-08-29,181201.0,1108,1222.0,12,5.0,8.0,110.0,832.0,0.6114756541078691,28697.0,0.01742342405129456,0.3833153291284803
2020-08-30,181306.0,1715,1159.0,1,6.0,11.0,77.0,830.0,0.9459146415452329,29668.0,0.020223810165835243,0.2595388971282189
2020-08-31,180514.0,1406,1502.0,2,9.0,18.0,91.0,853.0,0.7788869561363662,30176.0,0.029825026511134677,0.30156415694591726
2020-09-01,171692.0,1295,2249.0,3,3.0,9.0,134.0,861.0,0.754257624117606,30801.0,0.009739943508327652,0.43505081003863516
2020-09-02,197143.0,1508,2993.0,10,9.0,15.0,145.0,803.0,0.7649269819369696,31417.0,0.028646910908107077,0.46153356463061396
2020-09-03,200304.0,1735,3099.0,13,10.0,9.0,145.0,817.0,0.8661834012301303,32202.0,0.031053971802993605,0.45028259114340724
